,asset,scenario,chan,param,sharp_ratio,tot_pnl,std_pnl,num_days,max_drawdown,max_dd_period,profit_dd_ratio,all_profit,tot_cost,win_ratio,num_win,num_loss,profit_per_win,profit_per_loss
7,ag,62,2,20,0.9278678613972429,764.0,26.141920664558373,500,-393.0,204,1.9440203562340967,690.0,-67.0,0.42424242424242425,14,19,111.92857142857143,-46.1578947368421
8,ag,65,3,2,0.9198257424882491,666.0,22.987880748834705,500,-275.0,169,2.421818181818182,559.0,-63.0,0.4838709677419355,15,16,79.2,-39.3125
9,ag,77,3,14,0.901210969191985,615.0,21.666008674043482,500,-290.0,169,2.1206896551724137,533.0,-84.0,0.40476190476190477,17,25,75.76470588235294,-30.2
0,cu,28,1,7,1.2327146617421487,10420.0,268.3709005845476,500,-3040.0,69,3.4276315789473686,7450.0,-1110.0,0.5272727272727272,29,24,548.9655172413793,-352.9166666666667
1,cu,37,1,16,1.2304022193901412,10530.0,271.7136968688407,500,-2380.0,56,4.42436974789916,7440.0,-1190.0,0.4915254237288136,29,29,560.0,-303.44827586206895
2,cu,22,1,1,1.2260711307098417,10970.0,284.0672892990311,500,-2700.0,56,4.062962962962963,8060.0,-1010.0,0.52,26,23,669.2307692307693,-406.0869565217391
3,cu,21,1,0,1.2088379046578601,10440.0,274.196997771993,500,-3180.0,69,3.2830188679245285,7580.0,-1090.0,0.5185185185185185,28,25,583.5714285714286,-350.4
4,cu,38,1,17,1.1976359683078062,10640.0,282.0636122627757,500,-2660.0,114,4.0,7380.0,-1090.0,0.48148148148148145,26,27,665.7692307692307,-367.77777777777777
5,cu,16,0,16,1.187737123373634,11380.0,304.19508823024546,500,-3620.0,58,3.143646408839779,7390.0,-1930.0,0.4583333333333333,44,52,532.7272727272727,-308.65384615384613
6,cu,7,0,7,1.127272035544637,10740.0,302.48637260415956,500,-4420.0,69,2.429864253393665,7020.0,-1850.0,0.4673913043478261,43,48,542.3255813953489,-339.5833333333333
7,cu,29,1,8,1.1136154030917829,9660.0,275.4052172115384,500,-3080.0,69,3.1363636363636362,6810.0,-1070.0,0.5094339622641509,27,25,631.4814814814815,-409.6
8,cu,23,1,2,1.0982702951634378,10330.0,298.62169082043744,500,-3370.0,56,3.065281899109792,5900.0,-950.0,0.46808510638297873,22,23,734.0909090909091,-445.6521739130435
9,cu,0,0,0,1.0730288880068732,10430.0,308.60514362100105,500,-4560.0,230,2.287280701754386,6740.0,-1830.0,0.46153846153846156,42,49,554.7619047619048,-337.9591836734694
0,IF,100,4,16,1.6881332529031814,2269.200000000004,42.67723912014268,500,-465.7999999999993,7,4.871618720480909,2148.7999999999997,-35.99999999999995,0.5111111111111111,23,22,125.21739130434784,-33.23636363636367
1,IF,101,4,17,1.5969737064803033,2243.000000000001,44.59249516735414,500,-479.39999999999964,7,4.6787651230705105,2226.1999999999975,-34.399999999999956,0.5116279069767442,22,21,133.59999999999985,-33.952380952380906
2,IF,85,4,1,1.574641806786906,2095.2000000000003,42.24486958024258,500,-498.8000000000011,7,4.200481154771443,1991.8000000000002,-31.199999999999964,0.5641025641025641,22,17,117.13636363636355,-34.42352941176459
3,IF,58,2,16,1.5669906229127195,2156.800000000006,43.6992258480564,500,-465.7999999999993,7,4.630313439244331,2028.2000000000007,-43.99999999999993,0.4909090909090909,27,28,111.04444444444445,-34.642857142857125
4,IF,79,3,16,1.5595935051055925,2136.4000000000055,43.49120266880602,500,-465.8000000000011,7,4.586517818806356,2004.2000000000007,-42.399999999999935,0.4716981132075472,25,28,117.09600000000002,-32.97142857142857
5,IF,103,4,19,1.556814706588409,2353.2000000000003,47.99015804911628,500,-601.4000000000015,7,3.912869970069828,2460.199999999996,-27.999999999999968,0.6,21,14,137.2190476190475,-30.100000000000104
6,IF,82,3,19,1.5415978067761897,2534.4000000000015,52.19565383361184,500,-601.3999999999996,7,4.21416694379781,2648.799999999997,-31.99999999999996,0.575,23,17,136.8434782608695,-29.329411764705956
7,IF,102,4,18,1.5270049076956391,2174.2000000000003,45.20529675989643,500,-503.8000000000011,7,4.315601429138538,2141.2000000000007,-32.79999999999996,0.4878048780487805,20,21,143.71999999999997,-34.91428571428564
8,IF,69,3,6,1.526852973330228,2697.399999999999,56.089090785734285,500,-439.0,2,6.144419134396354,2697.5999999999985,-21.599999999999987,0.5185185185185185,14,13,219.6857142857143,-29.076923076923215
9,IF,61,2,19,1.5131519598563876,2507.200000000001,52.60617198868025,500,-601.4000000000015,7,4.168939142001987,2625.5999999999963,-33.59999999999996,0.5714285714285714,24,18,134.6749999999999,-33.700000000000074
0,ME,5,0,5,2.577071374181998,1375.0,25.901729824227605,327,-188.0,76,7.3138297872340425,1137.0,-81.0,0.525,21,18,88.04761904761905,-39.55555555555556
1,ME,4,0,4,2.4693948779175585,1330.0,26.146503237079582,327,-245.0,76,5.428571428571429,1110.0,-87.0,0.5348837209302325,23,19,80.1304347826087,-38.578947368421055
2,ME,29,1,8,2.455165497976449,1126.0,22.26435590941465,327,-221.0,203,5.095022624434389,1018.0,-86.0,0.5813953488372093,25,18,59.56,-26.166666666666668
3,ME,8,0,8,2.447771973526569,1269.0,25.167679915779047,327,-148.0,17,8.574324324324325,1120.0,-114.0,0.5263157894736842,30,27,65.4,-31.185185185185187
4,ME,46,2,4,2.3942931781765484,1068.0,21.65441433418299,327,-194.0,88,5.505154639175258,921.0,-49.0,0.75,18,6,61.166666666666664,-30.0
5,ME,25,1,4,2.363925745402543,1135.0,23.308511966234803,327,-248.0,68,4.576612903225806,949.0,-67.0,0.5757575757575758,19,14,72.57894736842105,-30.714285714285715
6,ME,18,0,18,2.3579204907443736,1277.0,26.291433042293868,327,-239.0,61,5.343096234309623,987.0,-113.0,0.5178571428571429,29,27,65.0,-33.25925925925926
7,ME,20,0,20,2.3501096317071557,1260.0,26.02764894485176,327,-211.0,216,5.971563981042654,980.0,-101.0,0.52,26,23,72.34615384615384,-39.17391304347826
8,ME,47,2,5,2.3388485243363526,1016.0,21.088424253431786,327,-137.0,88,7.416058394160584,854.0,-45.0,0.6818181818181818,15,7,69.2,-26.285714285714285
9,ME,17,0,17,2.337102711905215,1259.0,26.15173148746559,327,-220.0,56,5.722727272727273,1116.0,-120.0,0.5,30,30,65.7,-28.5
