,asset,scenario,chan,param,sharp_ratio,tot_pnl,std_pnl,num_days,max_drawdown,max_dd_period,profit_dd_ratio,all_profit,tot_cost,win_ratio,num_win,num_loss,profit_per_win,profit_per_loss
4,ag,40,1,19,0.5489500493718724,512.0,29.611976670338123,500,-571.0,198,0.8966725043782837,356.0,-119.0,0.3559322033898305,21,38,94.76190476190476,-43.0
5,ag,28,1,7,0.5240908431388853,479.0,29.01744751905381,500,-464.0,198,1.0323275862068966,346.0,-155.0,0.35064935064935066,27,48,81.5925925925926,-38.6875
6,ag,7,0,7,0.5137105336857688,574.0,35.47510482189233,500,-433.0,207,1.325635103926097,420.0,-177.0,0.3409090909090909,30,55,81.76666666666667,-36.96363636363636
7,ag,38,1,17,0.4966972309376555,465.0,29.722920516127214,500,-515.0,198,0.9029126213592233,302.0,-135.0,0.373134328358209,25,41,85.08,-44.51219512195122
8,ag,14,0,14,0.49100299238971723,542.0,35.046561413837274,500,-362.0,63,1.4972375690607735,409.0,-199.0,0.37373737373737376,37,60,67.48648648648648,-34.8
9,ag,22,1,1,0.4888078104701734,458.0,29.747988665779047,500,-568.0,198,0.8063380281690141,302.0,-135.0,0.373134328358209,25,42,79.92,-40.38095238095238
0,cu,63,3,0,1.6561488354355143,15640.0,299.8248680530119,500,-3190.0,184,4.90282131661442,12870.0,-1010.0,0.56,28,22,735.0,-350.45454545454544
1,cu,80,3,17,1.6189524774177801,15400.0,302.00691441208,500,-2370.0,58,6.4978902953586495,11860.0,-1050.0,0.5,26,26,761.5384615384615,-305.38461538461536
2,cu,64,3,1,1.563353609451887,15190.0,308.4827041464643,500,-3020.0,58,5.029801324503311,12390.0,-910.0,0.5777777777777777,26,19,786.5384615384615,-424.2105263157895
3,cu,65,3,2,1.553664255561185,15840.0,323.68924457588673,500,-2740.0,58,5.781021897810219,11510.0,-810.0,0.475,19,19,1048.421052631579,-442.63157894736844
4,cu,70,3,7,1.5523828226002687,14590.0,298.3916935935235,500,-3060.0,251,4.76797385620915,11490.0,-1090.0,0.5185185185185185,28,26,726.0714285714286,-340.0
5,cu,79,3,16,1.5064836628364127,14030.0,295.68106294107497,500,-2110.0,58,6.649289099526066,10740.0,-1170.0,0.5517241379310345,32,26,600.9375,-326.53846153846155
6,cu,71,3,8,1.4767097870941346,14200.0,305.297647070221,500,-2890.0,58,4.913494809688581,11310.0,-990.0,0.5102040816326531,25,24,838.8,-402.5
7,cu,72,3,9,1.4213072073075406,14200.0,317.1981546898994,500,-2690.0,58,5.278810408921933,9830.0,-890.0,0.5,22,21,864.5454545454545,-437.6190476190476
8,cu,74,3,11,1.3926909896120583,14710.0,335.3421720343109,500,-3480.0,56,4.227011494252873,11450.0,-730.0,0.5277777777777778,19,17,988.421052631579,-431.1764705882353
9,cu,75,3,12,1.3787040242239563,14810.0,341.04703746481516,500,-3360.0,56,4.407738095238095,11000.0,-690.0,0.5882352941176471,20,14,863.0,-447.14285714285717
0,IF,80,3,17,1.7581892087290378,2883.4000000000015,52.0678386088264,500,-302.2000000000007,28,9.54136333553936,2847.1999999999957,-59.99999999999988,0.41333333333333333,31,43,133.16129032258064,-29.786046511628005
1,IF,79,3,16,1.6766803965069241,2769.8000000000025,52.44793459734194,500,-383.7999999999993,3,7.216779572694132,2608.999999999992,-64.79999999999988,0.4444444444444444,36,45,114.28333333333333,-33.448888888889066
2,IF,64,3,1,1.621521990245877,2579.799999999997,50.51187173538939,500,-364.8000000000011,94,7.0718201754385674,2442.199999999994,-53.5999999999999,0.417910447761194,28,39,135.39285714285705,-34.58461538461547
3,IF,81,3,18,1.6048956715849114,2683.1999999999994,53.080683388007344,500,-375.59999999999854,66,7.143769968051144,2637.9999999999964,-54.3999999999999,0.4264705882352941,29,39,138.75862068965523,-35.53846153846167
4,IF,82,3,19,1.5950910135406928,2819.399999999998,56.11791063776965,500,-415.0,94,6.793734939759031,2922.5999999999885,-46.39999999999992,0.46551724137931033,27,31,151.5703703703702,-37.73548387096797
5,IF,59,2,17,1.5161874941628026,2507.4000000000024,52.50503803444007,500,-405.7999999999993,44,6.178905864958124,2474.3999999999965,-61.59999999999987,0.42857142857142855,33,43,123.09696969696965,-36.925581395348885
6,IF,71,3,8,1.5079796077377454,2423.1999999999966,51.01807380477535,500,-313.0,66,7.741853035143759,2335.599999999995,-60.79999999999989,0.4342105263157895,33,43,119.51515151515142,-37.40465116279074
7,IF,61,2,19,1.4848283488238123,2660.000000000001,56.87686520538191,500,-480.7999999999993,44,5.532445923460909,2768.7999999999915,-47.19999999999992,0.4745762711864407,28,31,148.2571428571427,-44.59354838709691
8,IF,58,2,16,1.4845574944309503,2462.400000000005,52.6613328440691,500,-458.7999999999993,94,5.367044463818677,2309.599999999993,-66.39999999999989,0.46987951807228917,39,44,103.95384615384613,-39.650000000000134
9,IF,77,3,14,1.4422259624204636,2410.3999999999974,53.06230058003229,500,-609.8000000000011,94,3.9527714004591554,2312.1999999999866,-85.60000000000002,0.42990654205607476,46,61,99.85652173913029,-37.39672131147551
0,ME,57,2,15,2.5005986386859127,1166.0,22.636385308856948,327,-149.0,73,7.825503355704698,972.0,-113.0,0.48214285714285715,27,26,55.96296296296296,-20.73076923076923
1,ME,15,0,15,2.477690323902727,1304.0,25.549539937409868,327,-168.0,77,7.761904761904762,1151.0,-146.0,0.4931506849315068,36,36,56.69444444444444,-24.72222222222222
2,ME,68,3,5,2.471915473198696,1141.0,22.40807483033563,327,-153.0,76,7.457516339869281,959.0,-47.0,0.5652173913043478,13,10,91.07692307692308,-22.5
3,ME,47,2,5,2.4673629692327004,1154.0,22.7051975081432,327,-122.0,46,9.459016393442623,974.0,-53.0,0.6538461538461539,17,9,74.82352941176471,-33.111111111111114
4,ME,71,3,8,2.4563118481060187,1097.0,21.68081692545103,327,-122.0,68,8.991803278688524,896.0,-81.0,0.525,21,19,59.666666666666664,-18.789473684210527
5,ME,36,1,15,2.4461233317119353,1207.0,23.954187120785885,327,-243.0,203,4.967078189300412,1024.0,-127.0,0.49206349206349204,31,30,54.61290322580645,-22.3
6,ME,72,3,9,2.4248099306814366,1085.0,21.722237308888854,327,-121.0,81,8.96694214876033,905.0,-73.0,0.5555555555555556,20,16,61.1,-19.8125
7,ME,26,1,5,2.3794104863445584,1198.0,24.442181490572523,327,-241.0,173,4.970954356846473,993.0,-69.0,0.5294117647058824,18,16,84.61111111111111,-33.125
8,ME,5,0,5,2.3749577576119503,1286.0,26.2867924963749,327,-229.0,48,5.615720524017467,1054.0,-79.0,0.5384615384615384,21,17,86.19047619047619,-44.470588235294116
9,ME,46,2,4,2.3684147521890035,1120.0,22.956875707481153,327,-196.0,76,5.714285714285714,959.0,-59.0,0.6551724137931034,19,10,67.84210526315789,-33.0
